,LABB.MX,GENTERA.MX,WMT.MX
2011-05-31,26.16714096069336,15.668607711791992,625.0961303710938
2011-06-01,25.516698837280273,15.265945434570312,624.5352783203125
2011-06-02,25.68370246887207,15.4354887008667,613.871337890625
2011-06-03,25.885868072509766,15.25181770324707,615.7503662109375
2011-06-06,25.25300407409668,15.301265716552734,623.1480102539062
2011-06-07,25.77159881591797,15.499064445495605,623.1480102539062
2011-06-08,25.69249153137207,15.534382820129395,623.1480102539062
2011-06-09,25.75402069091797,15.718057632446289,623.1480102539062
2011-06-10,25.50790786743164,15.590899467468262,623.1480102539062
2011-06-13,25.727651596069336,15.50612735748291,615.5438232421875
2011-06-14,26.290193557739258,15.661544799804688,615.5438232421875
2011-06-15,26.211088180541992,15.562644004821777,609.9361572265625
2011-06-16,25.701284408569336,15.265945434570312,621.76123046875
2011-06-17,25.74523162841797,15.068140029907227,621.76123046875
2011-06-20,25.833127975463867,14.799699783325195,621.76123046875
2011-06-21,25.75402069091797,14.87740421295166,621.76123046875
2011-06-22,25.65733528137207,14.686671257019043,612.8482055664062
2011-06-23,25.226634979248047,14.524192810058594,612.8482055664062
2011-06-24,25.595808029174805,14.488870620727539,612.8482055664062
2011-06-27,25.885868072509766,14.43941879272461,612.8482055664062
2011-06-28,26.852741241455078,14.926857948303223,612.8482055664062
2011-06-29,26.369304656982422,15.054015159606934,612.8482055664062
2011-06-30,26.228668212890625,14.95511531829834,609.149169921875
2011-07-01,26.228668212890625,14.95511531829834,607.9686889648438
2011-07-04,26.061664581298828,15.152913093566895,607.9686889648438
2011-07-05,25.402429580688477,15.103463172912598,607.9686889648438
2011-07-06,24.743196487426758,15.04694938659668,607.9686889648438
2011-07-07,24.97173309326172,15.244752883911133,607.9686889648438
2011-07-08,23.723583221435547,15.32245922088623,607.9686889648438
2011-07-11,23.776323318481445,15.287137031555176,607.9686889648438
2011-07-12,24.51466178894043,15.152913093566895,607.9686889648438
2011-07-13,24.110336303710938,15.138787269592285,607.9686889648438
2011-07-14,23.820270538330078,14.856217384338379,607.9686889648438
2011-07-15,23.89937973022461,14.43941879272461,607.9686889648438
2011-07-18,23.222566604614258,14.305200576782227,607.9686889648438
2011-07-19,23.49504852294922,14.856217384338379,614.658203125
2011-07-20,23.793903350830078,14.623091697692871,614.658203125
2011-07-21,24.51466178894043,14.538321495056152,614.658203125
2011-07-22,24.215810775756836,14.933920860290527,623.7089233398438
2011-07-25,23.820270538330078,14.997499465942383,623.1776733398438
2011-07-26,23.240148544311523,14.948049545288086,612.887451171875
2011-07-27,22.062320709228516,14.721991539001465,614.46142578125
2011-07-28,23.13467025756836,14.771439552307129,613.08447265625
2011-07-29,23.62689781188965,14.912731170654297,613.08447265625
2011-08-01,23.908170700073242,14.813828468322754,613.08447265625
2011-08-02,23.424732208251953,14.679607391357422,602.7546997070312
2011-08-03,23.125879287719727,14.128592491149902,597.4915161132812
2011-08-04,21.754674911499023,13.521063804626465,592.8776245117188
2011-08-05,22.176584243774414,13.266748428344727,595.868408203125
2011-08-08,19.425386428833008,11.613702774047852,593.2123413085938
2011-08-09,20.075830459594727,11.79030990600586,602.0660400390625
2011-08-10,20.11098861694336,11.578380584716797,595.1797485351562
2011-08-11,21.288818359375,12.503802299499512,603.541748046875
2011-08-12,22.018369674682617,13.302069664001465,602.55810546875
2011-08-15,22.079898834228516,13.492805480957031,602.9171142578125
2011-08-16,21.97442054748535,14.008498191833496,602.9171142578125
2011-08-17,22.378747940063477,14.255749702453613,619.6514282226562
2011-08-18,21.490983963012695,13.605834007263184,619.6514282226562
2011-08-19,21.3591365814209,13.393904685974121,619.6514282226562
2011-08-22,21.139394760131836,13.67647647857666,619.6514282226562
2011-08-23,21.139394760131836,14.128592491149902,619.6514282226562
2011-08-24,22.018369674682617,14.397034645080566,619.6514282226562
2011-08-25,21.1921329498291,13.648218154907227,646.7208862304688
2011-08-26,21.447032928466797,14.13565731048584,651.8396606445312
2011-08-29,21.798625946044922,14.121525764465332,651.8396606445312
2011-08-30,22.378747940063477,14.382904052734375,651.8396606445312
2011-08-31,22.8797664642334,14.291070938110352,647.2132568359375
2011-09-01,23.178619384765625,14.340519905090332,647.2132568359375
2011-09-02,22.580915451049805,14.33345890045166,647.2132568359375
2011-09-05,22.062320709228516,13.711798667907715,647.2132568359375
2011-09-06,21.904104232788086,13.528128623962402,633.76708984375
2011-09-07,23.178619384765625,13.627028465270996,643.3740844726562
2011-09-08,23.029191970825195,13.43628978729248,643.3740844726562
2011-09-09,22.106266021728516,12.715733528137207,643.3740844726562
2011-09-12,21.93047332763672,12.553253173828125,652.5286865234375
2011-09-13,21.798625946044922,12.609768867492676,652.5286865234375
2011-09-14,22.63365364074707,12.927661895751953,670.3453369140625
2011-09-15,22.246904373168945,12.934725761413574,670.3453369140625
2011-09-19,22.15021514892578,12.7016019821167,670.3453369140625
2011-09-20,21.3591365814209,12.630958557128906,670.3453369140625
2011-09-21,21.104232788085938,12.54619026184082,670.3453369140625
2011-09-22,19.68029022216797,11.712602615356445,685.6029663085938
2011-09-23,20.154939651489258,12.857017517089844,684.4317016601562
2011-09-26,19.99672508239746,13.196105003356934,693.969970703125
2011-09-27,20.849328994750977,12.927661895751953,685.1109619140625
2011-09-28,20.216468811035156,13.019498825073242,685.1109619140625
2011-09-29,19.68029022216797,13.443354606628418,685.1109619140625
2011-09-30,20.10219955444336,13.245552062988281,685.1109619140625
2011-10-03,20.409841537475586,13.528128623962402,685.1109619140625
2011-10-04,20.321945190429688,13.669410705566406,685.1109619140625
2011-10-05,20.814172744750977,13.916662216186523,697.9074096679688
2011-10-06,21.18334197998047,14.022624969482422,697.9074096679688
2011-10-07,21.798625946044922,13.535191535949707,697.9074096679688
2011-10-10,22.32600975036621,13.648218154907227,714.6710815429688
2011-10-11,22.32600975036621,13.930789947509766,714.6710815429688
2011-10-12,22.8797664642334,13.888405799865723,722.6148071289062
2011-10-13,22.32600975036621,13.966111183166504,722.6148071289062
2011-10-14,22.273271560668945,13.9873046875,720.8428344726562
2011-10-17,21.271238327026367,13.768310546875,720.8428344726562
2011-10-18,21.824995040893555,14.128592491149902,720.8428344726562
2011-10-19,21.97442054748535,14.121525764465332,720.8428344726562
2011-10-20,21.534931182861328,13.457483291625977,761.398193359375
2011-10-21,22.65123176574707,13.9873046875,761.398193359375
2011-10-24,23.08193016052246,14.128592491149902,750.078369140625
2011-10-25,23.14345932006836,14.354646682739258,751.0625
2011-10-26,23.864219665527344,14.940985679626465,751.0625
2011-10-27,24.110336303710938,15.534382820129395,751.0625
2011-10-28,24.17186164855957,14.83502197265625,731.906982421875
2011-10-31,24.17186164855957,14.552449226379395,741.8590087890625
2011-11-01,23.688426971435547,14.128592491149902,741.8590087890625
2011-11-03,24.303709030151367,14.319329261779785,741.8590087890625
2011-11-04,24.066383361816406,14.305200576782227,741.8590087890625
2011-11-07,23.952117919921875,14.305200576782227,741.8590087890625
2011-11-08,24.52345085144043,14.298134803771973,777.6403198242188
2011-11-09,23.952117919921875,13.951984405517578,777.6403198242188
2011-11-10,24.198230743408203,13.9873046875,777.6403198242188
2011-11-11,24.558612823486328,15.188238143920898,777.6403198242188
2011-11-14,25.226634979248047,13.9873046875,779.6087646484375
2011-11-15,25.639753341674805,13.93785572052002,767.7967529296875
2011-11-16,24.620141983032227,13.711798667907715,760.9063720703125
2011-11-17,23.73237419128418,13.67647647857666,645.3037109375
2011-11-18,23.855430603027344,13.768310546875,645.3037109375
2011-11-22,24.08396339416504,13.068947792053223,778.939697265625
2011-11-23,23.996065139770508,12.609768867492676,781.70556640625
2011-11-24,23.908170700073242,12.609768867492676,645.3037109375
2011-11-25,24.031227111816406,12.715733528137207,645.3037109375
2011-11-28,24.567401885986328,12.715733528137207,789.05859375
2011-11-29,25.191476821899414,12.574447631835938,645.3037109375
2011-11-30,25.481538772583008,12.913534164428711,786.794677734375
2011-12-01,25.191476821899414,12.948856353759766,645.3037109375
2011-12-02,25.103578567504883,13.174911499023438,645.3037109375
2011-12-05,24.567401885986328,12.984174728393555,645.3037109375
2011-12-06,25.050838470458984,12.885276794433594,645.3037109375
2011-12-07,25.217844009399414,12.786373138427734,645.6632080078125
2011-12-08,24.611351013183594,12.786373138427734,645.6632080078125
2011-12-09,24.708036422729492,13.295003890991211,782.0130004882812
2011-12-13,23.89937973022461,12.821695327758789,786.149658203125
2011-12-14,23.73237419128418,12.433159828186035,797.7716674804688
2011-12-15,23.864219665527344,12.122330665588379,645.6632080078125
2011-12-16,23.829063415527344,12.009302139282227,645.6632080078125
2011-12-19,23.29288673400879,11.832695960998535,645.6632080078125
2011-12-20,24.3916072845459,12.009302139282227,645.6632080078125
2011-12-21,24.40918731689453,11.973982810974121,645.6632080078125
2011-12-22,24.2509708404541,11.938658714294434,808.7039184570312
2011-12-23,24.08396339416504,12.185909271240234,645.6632080078125
2011-12-26,24.136703491210938,12.242424964904785,645.6632080078125
2011-12-27,23.802692413330078,12.150589942932129,827.318603515625
2011-12-28,23.187408447265625,11.726730346679688,645.6632080078125
2011-12-29,23.538999557495117,12.143526077270508,645.6632080078125
2011-12-30,23.65326499938965,12.079944610595703,645.6632080078125
2012-01-02,24.040014266967773,12.24948787689209,645.6632080078125
2012-01-03,24.127914428710938,12.440224647521973,645.6632080078125
2012-01-04,23.89059066772461,12.1011381149292,809.3441162109375
2012-01-05,23.591737747192383,11.811501502990723,796.8358154296875
2012-01-09,23.62689781188965,11.373517990112305,645.6632080078125
2012-01-10,24.3916072845459,11.43002986907959,645.6632080078125
2012-01-11,24.611351013183594,11.726730346679688,645.6632080078125
2012-01-12,24.532243728637695,11.712602615356445,645.6632080078125
2012-01-13,24.17186164855957,11.507739067077637,795.8016967773438
2012-01-16,23.952117919921875,11.345258712768555,645.6632080078125
2012-01-17,24.68166732788086,11.380579948425293,645.6632080078125
2012-01-18,24.699249267578125,11.592508316040039,645.6632080078125
2012-01-19,24.04880714416504,11.507739067077637,645.6632080078125
2012-01-20,23.97848892211914,11.550124168395996,792.1576538085938
2012-01-23,23.749956130981445,11.47241497039795,787.4300537109375
2012-01-24,23.785112380981445,11.380579948425293,795.3091430664062
2012-01-25,23.829063415527344,11.338194847106934,645.6632080078125
2012-01-26,24.101543426513672,11.076817512512207,645.6632080078125
2012-01-27,24.699249267578125,11.013237953186035,645.6632080078125
2012-01-30,24.52345085144043,10.794243812561035,645.6632080078125
2012-01-31,25.12994956970215,10.765986442565918,783.490478515625
2012-02-01,25.358482360839844,10.497543334960938,645.6632080078125
2012-02-02,25.086000442504883,10.483413696289062,645.6632080078125
2012-02-03,25.534276962280273,10.723601341247559,645.6632080078125
2012-02-07,25.446378707885742,10.610572814941406,771.1793212890625
2012-02-08,25.314533233642578,10.589378356933594,645.6632080078125
2012-02-09,25.00689125061035,10.87901496887207,645.6632080078125
2012-02-10,24.787145614624023,11.514801025390625,777.5810546875
2012-02-13,25.367271423339844,11.528931617736816,645.6632080078125
2012-02-14,25.059629440307617,11.232229232788086,782.0130004882812
2012-02-15,24.945362091064453,11.274616241455078,645.6632080078125
2012-02-16,25.217844009399414,11.500672340393066,645.6632080078125
2012-02-17,25.402429580688477,11.161587715148926,645.6632080078125
2012-02-20,25.402429580688477,11.338194847106934,645.6632080078125
2012-02-21,23.152250289916992,11.324067115783691,780.2402954101562
2012-02-22,22.343591690063477,11.352323532104492,741.6322021484375
2012-02-23,22.15021514892578,11.232229232788086,739.1697387695312
2012-02-24,20.55047607421875,11.133330345153809,744.5669555664062
2012-02-27,20.348312377929688,10.808372497558594,645.6632080078125
2012-02-28,21.411876678466797,10.490478515625,744.1239624023438
2012-02-29,21.447032928466797,10.193778991699219,645.6632080078125
2012-03-01,21.596458435058594,10.010107040405273,737.692626953125
2012-03-02,21.095443725585938,9.74872875213623,743.6016845703125
2012-03-05,21.156972885131836,9.854691505432129,752.4660034179688
2012-03-06,20.655956268310547,9.423771858215332,753.4508666992188
2012-03-07,21.3591365814209,9.423771858215332,759.8529663085938
2012-03-08,21.411876678466797,9.890013694763184,645.9959106445312
2012-03-09,21.45582389831543,9.81937026977539,645.9959106445312
2012-03-12,21.534931182861328,9.64982795715332,758.569091796875
2012-03-13,21.051494598388672,9.692214012145996,645.9959106445312
2012-03-14,21.886524200439453,9.81937026977539,645.9959106445312
2012-03-15,22.220535278320312,9.904143333435059,645.9959106445312
2012-03-16,21.3591365814209,10.066621780395508,645.9959106445312
2012-03-20,20.981178283691406,9.882949829101562,645.9959106445312
2012-03-21,21.3591365814209,9.946527481079102,756.00732421875
2012-03-22,21.262449264526367,10.017171859741211,645.9959106445312
2012-03-23,21.042705535888672,10.094879150390625,764.8760375976562
2012-03-26,20.822961807250977,10.073686599731445,764.974365234375
2012-03-27,20.875699996948242,10.12313461303711,645.9959106445312
2012-03-28,20.61200523376465,10.101943969726562,768.6203002929688
2012-03-29,20.26041603088379,9.988914489746094,645.9959106445312
2012-03-30,20.568056106567383,10.25029468536377,645.9959106445312
2012-04-02,20.638376235961914,10.596443176269531,645.9959106445312
2012-04-03,20.831750869750977,10.801308631896973,645.9959106445312
2012-04-04,20.655956268310547,10.554057121276855,645.9959106445312
2012-04-09,20.61200523376465,10.419836044311523,645.9959106445312
2012-04-10,20.427419662475586,10.490478515625,645.9959106445312
2012-04-11,20.506528854370117,10.773050308227539,645.9959106445312
2012-04-12,20.78780174255371,11.154523849487305,769.6058349609375
2012-04-13,20.849328994750977,11.105073928833008,775.5182495117188
2012-04-16,21.095443725585938,10.864889144897461,645.9959106445312
2012-04-17,21.43824577331543,11.175716400146484,796.2119750976562
2012-04-18,20.866910934448242,11.161587715148926,645.9959106445312
2012-04-19,20.488950729370117,11.232229232788086,805.08056640625
2012-04-20,20.37468147277832,11.119200706481934,645.9959106445312
2012-04-23,20.190095901489258,11.126265525817871,775.2227172851562
2012-04-24,19.750608444213867,11.083880424499512,751.3561401367188
2012-04-25,19.24959373474121,10.85075855255127,743.5906982421875
2012-04-26,19.86487579345703,10.674150466918945,645.9959106445312
2012-04-27,20.119779586791992,10.794243812561035,645.9959106445312
2012-04-30,20.128568649291992,11.189845085144043,645.9959106445312
2012-05-02,20.752641677856445,10.9567232131958,750.8829956054688
2012-05-03,22.7391300201416,10.9567232131958,645.9959106445312
2012-05-04,23.037982940673828,10.949658393859863,645.9959106445312
2012-05-07,23.117088317871094,10.963787078857422,645.9959106445312
2012-05-08,22.431486129760742,11.013237953186035,776.9965209960938
2012-05-09,22.413909912109375,10.949658393859863,646.3218383789062
2012-05-10,22.598493576049805,11.098008155822754,646.3218383789062
2012-05-11,23.011613845825195,10.949658393859863,646.3218383789062
2012-05-14,22.14142608642578,10.349193572998047,646.3218383789062
2012-05-15,21.96562957763672,10.243229866027832,805.4867553710938
2012-05-16,21.086654663085938,9.854691505432129,802.7061767578125
2012-05-17,21.315185546875,9.805241584777832,844.9228515625
2012-05-18,21.01633644104004,9.964090347290039,850.601806640625
2012-05-21,21.649198532104492,10.332328796386719,850.601806640625
2012-05-22,21.62282943725586,10.577821731567383,850.601806640625
2012-05-23,21.86015510559082,10.216803550720215,890.767822265625
2012-05-24,21.657989501953125,10.585042953491211,894.02099609375
2012-05-25,21.710729598999023,10.801652908325195,894.02099609375
2012-05-28,21.948049545288086,10.794432640075684,894.02099609375
2012-05-29,21.96562957763672,10.657244682312012,897.176025390625
2012-05-30,21.939260482788086,10.736669540405273,914.4590454101562
2012-05-31,22.36117172241211,10.75832748413086,914.4590454101562
2012-06-01,21.89531135559082,10.520058631896973,922.0209350585938
2012-06-04,22.229326248168945,10.4334135055542,924.2886962890625
2012-06-05,22.062320709228516,10.4334135055542,924.2786865234375
2012-06-06,22.229326248168945,10.577821731567383,924.2786865234375
2012-06-07,21.868942260742188,10.722225189208984,924.2786865234375
2012-06-08,21.754674911499023,10.7727689743042,924.2786865234375
2012-06-11,21.587669372558594,10.577821731567383,924.2786865234375
2012-06-12,21.288818359375,10.613920211791992,924.2786865234375
2012-06-13,21.165761947631836,10.613920211791992,924.2786865234375
2012-06-14,21.57008934020996,10.628362655639648,924.2786865234375
2012-06-15,21.992000579833984,10.635581970214844,924.2786865234375
2012-06-18,21.97442054748535,10.613920211791992,932.0674438476562
2012-06-19,22.457855224609375,10.635581970214844,915.9970703125
2012-06-20,22.106266021728516,10.469513893127441,915.9970703125
2012-06-21,21.939260482788086,10.505617141723633,915.9970703125
2012-06-22,22.405120849609375,10.844972610473633,921.7056274414062
2012-06-25,22.027158737182617,10.751110076904297,921.7056274414062
2012-06-26,22.15021514892578,10.9893798828125,921.7056274414062
2012-06-27,22.589706420898438,11.234872817993164,926.6055297851562
2012-06-28,22.54575538635254,11.256536483764648,926.6055297851562
2012-06-29,23.16103744506836,11.270974159240723,917.6633911132812
2012-07-03,23.706005096435547,11.523689270019531,909.6575927734375
2012-07-04,23.46868133544922,11.451483726501465,909.6575927734375
2012-07-05,23.670846939086914,11.523689270019531,936.5335693359375
2012-07-06,23.04677391052246,11.335956573486328,945.40673828125
2012-07-09,23.41594123840332,11.148228645324707,944.8251953125
2012-07-10,23.424732208251953,11.076025009155273,945.62353515625
2012-07-11,24.040014266967773,11.148228645324707,945.5841674804688
2012-07-12,23.908170700073242,11.068804740905762,958.302490234375
2012-07-13,24.145490646362305,11.372061729431152,957.3165283203125
2012-07-16,24.110336303710938,11.502026557922363,957.3165283203125
2012-07-17,24.040014266967773,11.191551208496094,957.3165283203125
2012-07-18,23.55657958984375,10.953278541564941,945.4855346679688
2012-07-19,23.81148338317871,11.047144889831543,945.4855346679688
2012-07-20,23.56536865234375,10.837754249572754,951.765869140625
2012-07-23,23.723583221435547,10.8666353225708,960.8163452148438
2012-07-24,23.62689781188965,11.047144889831543,960.8163452148438
2012-07-25,23.64447593688965,10.47673511505127,960.8163452148438
2012-07-26,23.266515731811523,10.375650405883789,975.9699096679688
2012-07-27,23.600528717041016,10.418973922729492,975.9699096679688
2012-07-30,23.56536865234375,9.884664535522461,980.4458618164062
2012-07-31,23.56536865234375,9.660835266113281,979.3218383789062
2012-08-01,23.65326499938965,9.393682479858398,979.3218383789062
2012-08-02,23.706005096435547,9.408123016357422,976.1473999023438
2012-08-03,24.41797637939453,9.45866584777832,965.0951538085938
2012-08-06,24.479507446289062,9.834123611450195,964.0504150390625
2012-08-07,24.470714569091797,10.079617500305176,964.0504150390625
2012-08-08,24.215810775756836,9.91354751586914,964.4423217773438
2012-08-09,24.365234375,9.91354751586914,964.4423217773438
2012-08-10,24.479507446289062,9.978529930114746,964.4423217773438
2012-08-13,24.3916072845459,9.805241584777832,964.4423217773438
2012-08-14,24.734407424926758,9.91354751586914,964.4423217773438
2012-08-15,24.91899299621582,10.050732612609863,964.4423217773438
2012-08-16,24.743196487426758,9.877445220947266,937.5753784179688
2012-08-17,24.558612823486328,9.920767784118652,934.0346069335938
2012-08-20,24.68166732788086,9.98575210571289,934.0346069335938
2012-08-21,24.541032791137695,9.978529930114746,932.8214111328125
2012-08-22,24.58498191833496,9.964090347290039,928.6295776367188
2012-08-23,24.541032791137695,9.899106979370117,928.7575073242188
2012-08-24,24.40918731689453,9.92798900604248,938.4730224609375
2012-08-27,23.714794158935547,9.891886711120605,945.1798095703125
2012-08-28,23.785112380981445,9.826902389526367,944.7359008789062
2012-08-29,23.63568687438965,9.78357982635498,857.8521118164062
2012-08-30,23.64447593688965,9.733037948608398,953.3659057617188
2012-08-31,23.31046485900879,9.559749603271484,947.2410888671875
2012-09-03,23.301673889160156,9.863003730773926,947.2410888671875
2012-09-04,23.749956130981445,9.863003730773926,958.1990966796875
2012-09-05,23.697214126586914,9.891886711120605,954.0563354492188
2012-09-06,23.908170700073242,9.891886711120605,954.0563354492188
2012-09-07,24.136703491210938,9.899106979370117,945.02197265625
2012-09-10,24.42676544189453,9.956869125366211,945.02197265625
2012-09-11,24.541032791137695,9.920767784118652,951.0975341796875
2012-09-12,24.64651107788086,10.057953834533691,951.0975341796875
2012-09-14,24.58498191833496,10.159041404724121,936.5001831054688
2012-09-17,24.461925506591797,10.390089988708496,934.6064453125
2012-09-18,24.3212890625,10.382869720458984,935.3363647460938
2012-09-19,24.347658157348633,10.411752700805664,935.3363647460938
2012-09-20,22.862186431884766,10.707786560058594,935.3363647460938
2012-09-21,22.12384796142578,10.657244682312012,947.4681396484375
2012-09-24,21.464614868164062,10.621142387390137,947.4681396484375
2012-09-25,21.798625946044922,10.382869720458984,947.4681396484375
2012-09-26,21.833784103393555,10.440633773803711,944.6666870117188
2012-09-27,21.87773323059082,10.881074905395508,944.6666870117188
2012-09-28,21.87773323059082,10.895516395568848,937.1510620117188
2012-10-01,22.431486129760742,11.328737258911133,937.1510620117188
2012-10-02,22.31722068786621,11.328737258911133,936.7863159179688
2012-10-03,22.422700881958008,11.826942443847656,944.0848999023438
2012-10-04,22.466646194458008,11.617552757263184,942.802734375
2012-10-05,22.589706420898438,11.631994247436523,941.62890625
2012-10-08,22.519384384155273,11.321517944335938,941.62890625
2012-10-09,22.510597229003906,11.292635917663574,941.62890625
2012-10-10,22.378747940063477,11.263754844665527,960.1716918945312
2012-10-11,22.580915451049805,11.018263816833496,960.1716918945312
2012-10-12,22.49301528930664,11.133788108825684,964.7579956054688
2012-10-15,22.501808166503906,11.552569389343262,967.569091796875
2012-10-16,22.686391830444336,11.79806137084961,973.3880004882812
2012-10-17,22.484228134155273,11.841382026672363,971.0209350585938
