,LABB.MX,GENTERA.MX,WMT.MX
2011-01-03,0.02864563825122568,0.003768004504699718,0.009586027581404366
2011-01-04,0.002322910855037552,-0.006413739359864223,0.0
2011-01-05,0.026816423448722038,-0.026852602793069114,-0.0035954301649452347
2011-01-06,0.009953493599221819,-0.014095681421389727,-0.011819682912997287
2011-01-07,0.007955474850749766,-0.036952254875356694,0.0
2011-01-10,-0.009234214181112588,-0.02695558070242754,-0.0016105485990669521
2011-01-11,0.008282966512101808,-0.02770259673732056,0.0
2011-01-12,0.02784482425779844,0.002589344186943787,0.009129436473442887
2011-01-13,0.028590702890049613,-0.0012937749934693876,0.0029644875612842014
2011-01-14,-0.01055021414847257,-0.008669320304579564,-0.006815108302792083
2011-01-17,-0.010356435388353624,-0.01579687289476306,0.0
2011-01-18,-0.021353223415153444,-0.033733489967864294,0.0
2011-01-19,-0.0043887097722059565,0.00410831900959252,0.004603815291774893
2011-01-20,-0.000942875809483823,0.036676788593664966,0.015184618360240876
2011-01-21,0.007518772610040525,0.02900012992609069,0.00017807390685309343
2011-01-24,-0.005319906110798023,0.03685493159079334,0.0
2011-01-25,-0.005348495851976942,-0.004120093435618255,0.026806480137652855
2011-01-26,-0.00031555031733487837,0.0392684981369138,-0.0025730420329876935
2011-01-27,-0.0018951899657344562,-0.028999472176665986,0.0
2011-01-28,-0.04130942636507173,-0.029023594766060423,0.0016197547821130698
2011-01-31,0.012117412628336321,0.0269780741022978,0.0
2011-02-01,0.025073646566725838,0.028262092515189075,-0.022610485670334413
2011-02-02,-0.008288316429751585,-0.014838894502935851,-0.006213028990586622
2011-02-03,0.00032016441584215016,-0.008928562864708223,0.0
2011-02-04,-0.019713060726354037,0.00040760322681210326,0.0
2011-02-08,0.0032583437506961133,-0.011063462382929767,0.011946852743609071
2011-02-09,-0.011122088597643742,-0.018295817519879076,0.003916767160279555
2011-02-10,-0.017588004263163093,0.004605431548514449,0.0
2011-02-11,0.005342327881447506,0.012040923893975819,0.0
2011-02-14,-0.002000057013470169,-0.008704853215558472,-0.03121232080492664
2011-02-15,0.0016670279900350415,-0.009621330968435426,0.007134295627326814
2011-02-16,0.002993420165780858,0.004194292753926909,0.0
2011-02-17,0.012869310591284933,0.0016731465094794729,-0.013954228740294283
2011-02-18,-0.0016406289421460052,0.00915129637727441,0.004763395949383131
2011-02-21,-0.01089664786568667,-0.00915129637727441,0.0
2011-02-22,-0.02862626978718552,-0.030549844456711828,-0.022561612602275183
2011-02-23,-0.041861602070652815,-0.03195690636817927,-0.0013791569392758163
2011-02-24,-0.032220063506988694,0.007092009516304731,0.0
2011-02-25,-0.026091685131353515,0.00308709081541636,-0.028651457395485913
2011-02-28,0.010144742885898062,0.026934953584815347,0.004694731293294119
2011-03-01,0.0,0.0,-0.0008255234098983877
2011-03-02,-0.01203467551432258,0.011082712580551046,-0.0012246909063122757
2011-03-03,0.03823058065163387,0.004230124359642762,-0.006688719530100862
2011-03-04,-0.008043907918743098,0.0021084860071889366,-0.0026946092770199215
2011-03-07,-0.009590660972463194,-0.022147455376622105,0.0026304367270606477
2011-03-08,-0.0011124640727167012,0.0030101540975580043,0.0
2011-03-09,-0.002972877754154002,-0.015578305710187479,0.010992122747369493
2011-03-10,-0.02525111040347383,-0.043678850014643444,0.0005863387954745392
2011-03-11,-0.0042072227637595105,-0.0272470358111212,-0.005207209073600616
2011-03-14,-0.00692313266251432,-0.0018744531060121972,0.0005813468096995678
2011-03-15,0.0019277425693946526,0.005612723862984836,0.0
2011-03-16,0.028481240405681785,-0.01503760487545458,0.0
2011-03-17,-0.01889696880926728,0.0,0.0
2011-03-18,-0.0003816587395353288,-0.00047355796804104955,-0.01152660503299252
2011-03-22,0.002668309488034204,-0.015756015393757483,0.0038729136181121504
2011-03-23,0.02777945095312706,-0.017476329925555145,0.0
2011-03-24,0.02341858596537616,0.0,0.010403536126188051
2011-03-25,0.0,0.0,-0.003466742733396977
2011-03-28,-0.027871248114735625,0.042192334797596764,0.0
2011-03-29,-0.008965329388995524,0.008415272235759108,-0.004501705178196147
2011-03-30,-0.008667891798487926,0.008806392688423426,-0.001120794257316149
2011-03-31,0.019119699622369257,-0.012070546288828865,0.0
2011-04-01,0.0,0.0,0.0
2011-04-04,0.04785256083762235,0.012532058652064304,-0.0015069713698343534
2011-04-05,0.0,0.0,0.007193343322942525
2011-04-06,-0.0031909777476153423,-0.02901491063827244,0.0
2011-04-07,0.00283688439134,0.018815167508193564,0.0
2011-04-08,0.0,-0.007953117819746058,0.0
2011-04-11,-0.008534911670650125,-0.001410054486012946,0.0
2011-04-12,-0.0039363808938990275,-0.010401711159630622,0.008026945773432104
2011-04-13,0.0,-0.005720060309642339,0.0
2011-04-14,-0.0025128913058987123,-0.006714495254348751,0.0
2011-04-15,-0.011569272756783988,-0.008699987685156785,0.0
2011-04-18,-0.017978827139641496,-0.046704926910170474,0.0
2011-04-19,0.03385223283617078,-0.004588514200055904,0.0
2011-04-20,0.02124731868658225,0.06670792404973191,-0.014786991310176134
2011-04-25,0.0,0.0,0.0
2011-04-26,0.0,0.0,0.0
2011-04-27,0.0,0.0,0.0
2011-04-28,0.0,0.0,0.013015958065978772
2011-04-29,0.00802645100368693,0.025018953889898388,0.0
2011-05-02,-0.009780001997162557,-0.021202012319809782,0.0
2011-05-03,-0.013072028451705187,-0.01923142450959414,0.017011708301281736
2011-05-04,-0.006421739241401436,0.021134543249147875,0.005214776675668276
2011-05-05,0.010325909015236334,0.014157468450676891,0.0
2011-05-06,0.006355979331365447,-0.0028153501596430708,0.0
2011-05-09,-0.004940086788668641,0.003283933632717062,-0.006102315244828738
2011-05-10,0.0,0.008860160009386497,0.0
2011-05-11,0.002120125284180485,0.013373344631294248,0.0
2011-05-12,-0.018885245838161424,0.012292485773952588,0.0
2011-05-13,0.0,0.019065370023366057,0.015500533416290097
2011-05-16,0.04535839597170055,0.00627509430658435,0.0005599733597492218
2011-05-17,0.0,-0.0031325645496664833,0.00652662561845041
2011-05-18,0.0,0.012029361188038212,0.0
2011-05-19,0.0,-0.0008857193064351065,-0.015228788149362238
2011-05-20,0.0,-0.014735946412645973,0.0
2011-05-23,0.0,-0.013587195785891737,0.003628605933113427
2011-05-24,0.0,-0.002739561050094874,0.0
2011-05-25,-0.033202410084931966,-0.014276026633544436,0.0
2011-05-26,0.03079322909161686,0.030602783469531047,0.0
2011-05-27,0.0003445776656936239,0.016064589922625494,-0.020853871639223698
2011-05-30,0.0006886499393741197,-0.006662144365520373,0.0
2011-05-31,0.024482717699530365,-0.01165411544039241,0.0
2011-06-01,-0.025171367638904485,-0.026034642805748742,-0.0008976280278147897
2011-06-02,0.006523551362551672,0.011044760257603592,-0.017222459695396708
2011-06-03,0.007840539960914494,-0.011970629710661207,0.0030562729605065897
2011-06-06,-0.024752063650746337,0.0032368619428431167,0.011942435482007241
2011-06-07,0.02032794261439097,0.012844112199629887,0.0
2011-06-08,-0.003074273588308696,0.0022761499603820567,0.0
2011-06-09,0.002391967355014124,0.011754405381084965,0.0
2011-06-10,-0.009602241719509852,-0.00812284252940687,0.0
2011-06-13,0.008577834547666807,-0.00545211736505502,-0.01227792471351119
2011-06-14,0.0216296500385198,0.009973072721960907,0.0
2011-06-15,-0.003013466888464489,-0.006334904413409781,-0.009151851102849662
2011-06-16,-0.019641566595975934,-0.019248868444971645,0.019201853790536738
2011-06-17,0.0017084628434949067,-0.01304197607442692,0.0
2011-06-20,0.0034082678397182598,-0.017975687330729517,0.0
2011-06-21,-0.003066940065449497,0.0052366704789221785,0.0
2011-06-22,-0.0037612516418410458,-0.012903200874387899,-0.014438865427761627
2011-06-23,-0.01692912664872992,-0.011124636521873121,0.0
2011-06-24,0.014528209250156632,-0.0024349174203477375,0.0
2011-06-27,0.011268596310064272,-0.0034189284728616265,0.0
2011-06-28,0.03667072487047651,0.03320025433610807,0.0
2011-06-29,-0.018167279094969846,0.008482606447612895,0.0
2011-06-30,-0.005347612144195324,-0.0065913405552442406,-0.006054099651682243
2011-07-01,0.0,0.0,-0.0019397978898645363
2011-07-04,-0.0063875745475363566,0.013139393803252908,0.0
2011-07-05,-0.025620622377622304,-0.003268730151167798,0.0
2011-07-06,-0.026294260404280845,-0.0037487946401322247,0.0
2011-07-07,0.009193947073232511,0.01306009857675594,0.0
2011-07-08,-0.05127488288310955,0.005084304325955191,0.0
2011-07-11,0.0022206409469225363,-0.0023079170805346827,0.0
2011-07-12,0.03058111195573865,-0.008818961030876427,0.0
2011-07-13,-0.016630738102796805,-0.0009326531577427133,0.0
2011-07-14,-0.012103719343601771,-0.01884168701020217,0.0
2011-07-15,0.003315584415249262,-0.02845657386378475,0.0
2011-07-18,-0.028728001508017798,-0.009338734993741493,0.0
2011-07-19,0.011665193416007913,0.037795308857526244,0.010942963807225148
2011-07-20,0.012639688334170174,-0.015816554311762765,0.0
2011-07-21,0.029841992788989025,-0.005813877458815231,0.0
2011-07-22,-0.012265621249990755,0.026847168365401686,0.014617444498036924
2011-07-25,-0.01646883619640782,0.0042482916334063425,-0.0008521224521302884
2011-07-26,-0.024655597760100623,-0.0033026588080846686,-0.016650352309587113
2011-07-27,-0.05201011554846602,-0.01523842720891011,0.0025648379230762686
2011-07-28,0.04746116112205101,0.003353157486762015,-0.0022434252018843637
2011-07-29,0.021053431526812272,0.009519732702925054,0.0
2011-08-01,0.011834469993614594,-0.006654188609027223,0.0
2011-08-02,-0.020427874628191844,-0.009101822128210646,-0.016992414352539953
2011-08-03,-0.012840090252521641,-0.038258698019483894,-0.00877022940791683
2011-08-04,-0.06112363302991142,-0.04395182905774586,-0.0077520737894234415
2011-08-05,0.019208295531039976,-0.01898796474971043,0.005031840139951171
2011-08-08,-0.1324561789974399,-0.13307511196143684,-0.004467436400933167
2011-08-09,0.032935837395439815,0.015092325118090333,0.014814725672798623
2011-08-10,0.0017497362133402916,-0.018138383214377996,-0.011503682052148356
2011-08-11,0.05691561218122487,0.07689316552753134,0.01395175639174262
2011-08-12,0.03369511494287636,0.0618868549421725,-0.001631113366513226
2011-08-15,0.0027905494503310813,0.01423697909579369,0.000595630327031138
2011-08-16,-0.0047885651068044766,0.037507543107732744,0.0
2011-08-17,0.018232681326101563,0.017496154067436986,0.027377375740524457
2011-08-18,-0.040478259210533274,-0.046661641344300175,0.0
2011-08-19,-0.006153905567161999,-0.015698942593305176,0.0
2011-08-22,-0.010341241103538401,0.020877582373542758,0.0
2011-08-23,0.0,0.032523268688576135,0.0
2011-08-24,0.040738740211605506,0.01882167759972564,0.0
2011-08-25,-0.03824706462910399,-0.053413282942936124,0.042757697166485364
2011-08-26,0.011956285257201937,0.035091517389887805,0.007883807865913361
2011-08-29,0.016260627017593343,-0.0010002091971550442,0.0
2011-08-30,0.026264818023936876,0.018339999518773187,0.0
2011-08-31,0.0221412036421329,-0.0064053504011551965,-0.007122763523939923
2011-09-01,0.012977316038393472,0.0034541577809110713,0.0
2011-09-02,-0.026125175053411276,-0.0004925026156490375,0.0
2011-09-05,-0.023233892295077663,-0.044339908648292514,0.0
2011-09-06,-0.00719718101294653,-0.013485559303673789,-0.020994328138069562
2011-09-07,0.05655624836143547,0.00728408812133674,0.015044814199880463
2011-09-08,-0.0064676482370091826,-0.014095968162076922,0.0
2011-09-09,-0.0409015285465677,-0.055119152297656626,0.0
2011-09-12,-0.007983952967075325,-0.01286023816838533,0.014128767286481825
2011-09-13,-0.00603020795381104,0.004491971481163759,0.0
2011-09-14,0.03759096000699769,0.024897528064903085,0.02693790557639897
2011-09-15,-0.01723502818053424,0.0005462655599259847,0.0
2011-09-19,-0.004355659923334976,-0.018187488297278342,0.0
2011-09-20,-0.03636761865688687,-0.005577297091560407,0.0
2011-09-21,-0.01200596462313408,-0.006733774042998686,0.0
2011-09-22,-0.06985598785698643,-0.06875164598990491,0.02250568603455516
2011-09-23,0.023831763767566017,0.09322436384743371,-0.0017098325482898247
2011-09-26,-0.007880888078273252,0.026031937989077214,0.013839828376695174
2011-09-27,0.04175325095495053,-0.020552361974694566,-0.012847876351147036
2011-09-28,-0.03082420530529495,0.007078794770627006,0.0
2011-09-29,-0.026879921338948343,0.03203675931624739,0.0
2011-09-30,0.021211601070512565,-0.014823099942672613,0.0
2011-10-03,0.015187973179410452,0.021109316816513513,0.0
2011-10-04,-0.004315866822536485,0.010389421684308342,0.0
2011-10-05,0.023932790627026357,0.017926301617674056,0.018505629718708505
2011-10-06,0.017580980517717837,0.007585251595553455,0.0
2011-10-07,0.028631820661748186,-0.03537902030320472,0.0
2011-10-10,0.023905417508779614,0.008315900882022387,0.023735967977667194
2011-10-11,0.0,0.02049251953970721,0.0
2011-10-12,0.024500604157290162,-0.003047117596310045,0.011053898927826822
